BE,DE,DK,GB,NO,NL,time,hour,dayofweek,month
0.350294365,0.795184641,0,0.148306595,0.549858651,0,16/05/2018 11:00,11,2,5
0.314129521,0.800924186,0,0.14402852,0.549940003,0,16/05/2018 12:00,12,2,5
0.291421362,0.807401337,0,0.137254902,0.53078159,0,16/05/2018 13:00,13,2,5
0.268502944,0.807268812,0,0.147950089,0.529520633,0,16/05/2018 14:00,14,2,5
0.280067283,0.808748382,0,0.218894831,0.519412638,0,16/05/2018 15:00,15,2,5
0.269764508,0.812010933,0,0.28627451,0.518456751,0,16/05/2018 16:00,16,2,5
0.271236333,0.812903732,0,0.295187166,0.517582216,0,16/05/2018 17:00,17,2,5
0.190496215,0.818638046,0,0.298752228,0.516117879,0,16/05/2018 18:00,18,2,5
0.160849453,0.822226678,0,0.258110517,0.518111005,0,16/05/2018 19:00,19,2,5
0.277333894,0.820527396,0,0.201782531,0.527283451,0,16/05/2018 20:00,20,2,5
0.368376787,0.820597146,0,0.091265597,0.523683622,0,16/05/2018 21:00,21,2,5
0.438603869,0.818212572,0,0.058467023,0.530252802,0,16/05/2018 22:00,22,2,5
0.421993272,0.820567503,0,0.042424242,0.517561878,0,16/05/2018 23:00,23,2,5
0.271236333,0.820568375,0,0.039215686,0.487807358,0,17/05/2018 00:00,0,3,5
0.196173255,0.820867427,0,0.035294118,0.487156542,0,17/05/2018 01:00,1,3,5
0.230445753,0.818867349,0,0.022103387,0.486078627,0,17/05/2018 02:00,2,3,5
0.273759462,0.813738115,0,0.021746881,0.492912201,0,17/05/2018 03:00,3,3,5
0.292262405,0.807662899,0,0.032442068,0.517622892,0,17/05/2018 04:00,4,3,5
0.313288478,0.802607774,0,0.110516934,0.506233602,0,17/05/2018 05:00,5,3,5
0.334524811,0.800838743,0,0.176827094,0.50574549,0,17/05/2018 06:00,6,3,5
0.341883936,0.805801448,0,0.222816399,0.503548984,0,17/05/2018 07:00,7,3,5
0.317073171,0.811599409,0,0.192156863,0.501616872,0,17/05/2018 08:00,8,3,5
0.29079058,0.813684059,0,0.157219251,0.500660986,0,17/05/2018 09:00,9,3,5
0.265559294,0.820149003,0,0.148663102,0.501677886,0,17/05/2018 10:00,10,3,5
0.252523129,0.822650409,0,0.134402852,0.500071183,0,17/05/2018 11:00,11,3,5
0.24116905,0.824089001,0,0.111942959,0.510097826,0,17/05/2018 12:00,12,3,5
0.243692178,0.816605708,0,0.100178253,0.509772418,0,17/05/2018 13:00,13,3,5
0.287005887,0.827198103,0,0.104099822,0.514145091,0,17/05/2018 14:00,14,3,5
0.339571068,0.824992262,0,0.168983957,0.51426712,0,17/05/2018 15:00,15,3,5
0.330950378,0.822257194,0,0.20285205,0.514511176,0,17/05/2018 16:00,16,3,5
0.329478553,0.81949597,0,0.340819964,0.510321544,0,17/05/2018 17:00,17,3,5
0.325904121,0.816626633,0,0.332976827,0.51015884,0,17/05/2018 18:00,18,3,5
0.280908326,0.812576779,0,0.305882353,0.501413492,0,17/05/2018 19:00,19,3,5
0.258410429,0.81413569,0,0.281283422,0.508267404,0,17/05/2018 20:00,20,3,5
0.25294365,0.812906348,0,0.136541889,0.506965771,0,17/05/2018 21:00,21,3,5
0.25294365,0.813956084,0,0.094117647,0.505196364,0,17/05/2018 22:00,22,3,5
0.253153911,0.814426024,0,0.054188948,0.505155688,0,17/05/2018 23:00,23,3,5
0.261984861,0.815862872,0,0.044206774,0.505460758,0,18/05/2018 00:00,0,4,5
0.262615643,0.814154871,0,0.02745098,0.495596819,0,18/05/2018 01:00,1,4,5
0.262615643,0.811159984,0,0.027094474,0.494396876,0,18/05/2018 02:00,2,4,5
0.262195122,0.808778025,0,0.026737968,0.493522341,0,18/05/2018 03:00,3,4,5
0.261774601,0.808518207,0,0.037076649,0.502206675,0,18/05/2018 04:00,4,4,5
0.285744323,0.805954898,0,0.140819964,0.514165429,0,18/05/2018 05:00,5,4,5
0.323801514,0.805679386,0,0.258823529,0.503325266,0,18/05/2018 06:00,6,4,5
0.312867956,0.808804182,0,0.334402852,0.487461612,0,18/05/2018 07:00,7,4,5
0.348402019,0.815568178,0,0.34402852,0.486729443,0,18/05/2018 08:00,8,4,5
0.361017662,0.825353218,0,0.212121212,0.485773557,0,18/05/2018 09:00,9,4,5
0.370269134,0.829105763,0,0.157932264,0.490471639,0,18/05/2018 10:00,10,4,5
0.356391926,0.831790262,0,0.132976827,0.489088653,0,18/05/2018 11:00,11,4,5
0.312867956,0.830530404,0,0.109447415,0.49148854,0,18/05/2018 12:00,12,4,5
0.292262405,0.830621079,0,0.11372549,0.465699933,0,18/05/2018 13:00,13,4,5
0.248528175,0.828342873,0,0.113368984,0.467103256,0,18/05/2018 14:00,14,4,5
0.233809924,0.827101325,0,0.168983957,0.465476215,0,18/05/2018 15:00,15,4,5
0.237384357,0.825664477,0,0.250623886,0.467998129,0,18/05/2018 16:00,16,4,5
0.235071489,0.820366972,0,0.427094474,0.458500275,0,18/05/2018 17:00,17,4,5
0.239276703,0.819100139,0,0.45026738,0.45967988,0,18/05/2018 18:00,18,4,5
0.241799832,0.815281332,0,0.454188948,0.459110415,0,18/05/2018 19:00,19,4,5
0.244743482,0.814353658,0,0.373618538,0.466920214,0,18/05/2018 20:00,20,4,5
0.265138772,0.817259613,0,0.161853832,0.466188045,0,18/05/2018 21:00,21,4,5
0.272287637,0.817886491,0,0.207486631,0.456486811,0,18/05/2018 22:00,22,4,5
0.284062237,0.814875911,0,0.173975045,0.455347882,0,18/05/2018 23:00,23,4,5
0.286585366,0.815801841,0,0.164705882,0.454086925,0,19/05/2018 00:00,0,5,5
0.314760303,0.817114011,0,0.150089127,0.454005573,0,19/05/2018 01:00,1,5,5
0.448065601,0.816529855,0,0.148663102,0.452134475,0,19/05/2018 02:00,2,5,5
0.484650967,0.815229891,0,0.132263815,0.451748053,0,19/05/2018 03:00,3,5,5
0.467619849,0.816879477,0,0.160071301,0.450385405,0,19/05/2018 04:00,4,5,5
0.445121951,0.813148729,0,0.249554367,0.45577498,0,19/05/2018 05:00,5,5,5
0.362068966,0.812549751,0,0.30516934,0.449673575,0,19/05/2018 06:00,6,5,5
0.314550042,0.809465062,0,0.383244207,0.441985804,0,19/05/2018 07:00,7,5,5
0.280908326,0.808170329,0,0.408199643,0.436433525,0,19/05/2018 08:00,8,5,5
0.280067283,0.808106682,0,0.261675579,0.435884399,0,19/05/2018 09:00,9,5,5
0.279857023,0.806760509,0,0.075222816,0.431288007,0,19/05/2018 10:00,10,5,5
0.275862069,0.805281811,0,0.068805704,0.4305355,0,19/05/2018 11:00,11,5,5
0.275021026,0.805088255,0,0.061675579,0.430962598,0,19/05/2018 12:00,12,5,5
0.262825904,0.802942574,0,0.061319073,0.431003274,0,19/05/2018 13:00,13,5,5
0.27901598,0.798627671,0,0.052762923,0.424434095,0,19/05/2018 14:00,14,5,5
0.281118587,0.797025167,0,0.084135472,0.426244178,0,19/05/2018 15:00,15,5,5
0.289949537,0.794366823,0,0.1885918,0.42551201,0,19/05/2018 16:00,16,5,5
0.282590412,0.795145407,0,0.265953654,0.424942545,0,19/05/2018 17:00,17,5,5
0.288898234,0.793664965,0,0.393226381,0.424840855,0,19/05/2018 18:00,18,5,5
0.300042052,0.792963107,0,0.417468806,0.42551201,0,19/05/2018 19:00,19,5,5
0.322960471,0.792562045,0,0.40285205,0.431776119,0,19/05/2018 20:00,20,5,5
0.323380992,0.793004957,0,0.215329768,0.43073888,0,19/05/2018 21:00,21,5,5
0.344827586,0.796434908,0,0.135828877,0.429681303,0,19/05/2018 22:00,22,5,5
0.370899916,0.798527405,0,0.064527629,0.430677866,0,19/05/2018 23:00,23,5,5
0.363120269,0.798876155,0,0.060606061,0.431084626,0,20/05/2018 00:00,0,6,5
0.362489487,0.798695677,0,0.04741533,0.431674429,0,20/05/2018 01:00,1,6,5
0.355761144,0.798184759,0,0.034937611,0.432304908,0,20/05/2018 02:00,2,6,5
0.355971405,0.795648478,0,0.031372549,0.433179442,0,20/05/2018 03:00,3,6,5
0.348402019,0.790946463,0,0.029590018,0.434440399,0,20/05/2018 04:00,4,6,5
0.344617325,0.788096307,0,0.029233512,0.433931949,0,20/05/2018 05:00,5,6,5
0.34882254,0.785028183,0,0.201069519,0.433789583,0,20/05/2018 06:00,6,6,5
0.347560976,0.783139705,0,0.261319073,0.434216681,0,20/05/2018 07:00,7,6,5
0.355340622,0.777014791,0,0.183600713,0.434623442,0,20/05/2018 08:00,8,6,5
0.359545837,0.774467176,0,0.181818182,0.433545527,0,20/05/2018 09:00,9,6,5
0.361858705,0.77276615,0,0.087700535,0.433911611,0,20/05/2018 10:00,10,6,5
0.36059714,0.773679874,0,0.081996435,0.433789583,0,20/05/2018 11:00,11,6,5
0.347771236,0.770700681,0,0.058110517,0.434379385,0,20/05/2018 12:00,12,6,5
0.340622372,0.771504549,0,0.043493761,0.435436962,0,20/05/2018 13:00,13,6,5
0.330529857,0.767997873,0,0.038146168,0.434318371,0,20/05/2018 14:00,14,6,5
0.32253995,0.761470154,0,0.053832442,0.434582766,0,20/05/2018 15:00,15,6,5
0.326114382,0.759968787,0,0.210338681,0.433525189,0,20/05/2018 16:00,16,6,5
0.330319596,0.757337472,0,0.345811052,0.43454209,0,20/05/2018 17:00,17,6,5
0.317914214,0.751556949,0,0.447771836,0.435436962,0,20/05/2018 18:00,18,6,5
0.320647603,0.746963918,0,0.44741533,0.432772682,0,20/05/2018 19:00,19,6,5
0.327165685,0.74512252,0,0.428520499,0.433626879,0,20/05/2018 20:00,20,6,5
0.343986543,0.742477255,0,0.217112299,0.434135329,0,20/05/2018 21:00,21,6,5
0.362699748,0.739232141,0,0.198573975,0.434704794,0,20/05/2018 22:00,22,6,5
0.369428091,0.738449198,0,0.112655971,0.433748907,0,20/05/2018 23:00,23,6,5
0.36627418,0.737256475,0,0.099465241,0.433667555,0,21/05/2018 00:00,0,0,5
0.365643398,0.73418312,0,0.089483066,0.433484513,0,21/05/2018 01:00,1,0,5
0.365643398,0.728467115,0,0.077005348,0.433748907,0,21/05/2018 02:00,2,0,5
0.371530698,0.723884546,0,0.074153298,0.435030202,0,21/05/2018 03:00,3,0,5
0.37216148,0.720785035,0,0.072370766,0.435009864,0,21/05/2018 04:00,4,0,5
0.371110177,0.718161567,0,0.071301248,0.435009864,0,21/05/2018 05:00,5,0,5
0.38372582,0.718362098,0,0.256684492,0.428867783,0,21/05/2018 06:00,6,0,5
0.39823381,0.716877297,0,0.351158645,0.42776953,0,21/05/2018 07:00,7,0,5
0.379310345,0.715768273,0,0.355080214,0.427545811,0,21/05/2018 08:00,8,0,5
0.382043734,0.694676775,0,0.239928699,0.427220403,0,21/05/2018 09:00,9,0,5
0.369848612,0.682634454,0,0.117647059,0.425023897,0,21/05/2018 10:00,10,0,5
0.386459209,0.678749384,0,0.081996435,0.425878094,0,21/05/2018 11:00,11,0,5
0.398023549,0.676850443,0,0.056684492,0.430413472,0,21/05/2018 12:00,12,0,5
0.400336417,0.673941872,0,0.052049911,0.431816795,0,21/05/2018 13:00,13,0,5
0.376787216,0.677376183,0,0.054901961,0.432182879,0,21/05/2018 14:00,14,0,5
0.334524811,0.696737884,0,0.111229947,0.431918485,0,21/05/2018 15:00,15,0,5
0.309083263,0.709325126,0,0.264884135,0.431593077,0,21/05/2018 16:00,16,0,5
0.304247267,0.706183765,0,0.4,0.431918485,0,21/05/2018 17:00,17,0,5
0.307190917,0.70666068,0,0.363636364,0.432752344,0,21/05/2018 18:00,18,0,5
0.304878049,0.709313792,0,0.327272727,0.433708231,0,21/05/2018 19:00,19,0,5
0.316232128,0.709882253,0,0.264884135,0.433667555,0,21/05/2018 20:00,20,0,5
0.347560976,0.709768038,0,0.190730838,0.43309809,0,21/05/2018 21:00,21,0,5
0.362910008,0.716501519,0,0.170053476,0.435945413,0,21/05/2018 22:00,22,0,5
0.361648444,0.720735338,0,0.088413547,0.436169131,0,21/05/2018 23:00,23,0,5
0.362699748,0.722870557,0,0.064171123,0.432833696,0,22/05/2018 00:00,0,1,5
0.351976451,0.724554146,0,0.062032086,0.432345584,0,22/05/2018 01:00,1,1,5
0.365433137,0.722256758,0,0.061319073,0.431267669,0,22/05/2018 02:00,2,1,5
0.353658537,0.721758046,0,0.060962567,0.430454148,0,22/05/2018 03:00,3,1,5
0.307190917,0.725529772,0,0.060249554,0.439809636,0,22/05/2018 04:00,4,1,5
0.29941127,0.723395425,0,0.115864528,0.467306636,0,22/05/2018 05:00,5,1,5
0.310344828,0.669652253,0,0.171122995,0.474099534,0,22/05/2018 06:00,6,1,5
0.280908326,0.671185007,0,0.326203209,0.473265676,0,22/05/2018 07:00,7,1,5
0.258200168,0.673203395,0,0.261675579,0.433748907,0,22/05/2018 08:00,8,1,5
0.285744323,0.683243022,0,0.162210339,0.433077752,0,22/05/2018 09:00,9,1,5
0.293944491,0.688516114,0,0.109090909,0.432569302,0,22/05/2018 10:00,10,1,5
0.25883095,0.695021165,0,0.091265597,0.432467612,0,22/05/2018 11:00,11,1,5
0.302775442,0.699683074,0,0.082352941,0.434908174,0,22/05/2018 12:00,12,1,5
0.359335576,0.702036261,0,0.068449198,0.444528056,0,22/05/2018 13:00,13,1,5
0.302565181,0.703754724,0,0.08627451,0.444975493,0,22/05/2018 14:00,14,1,5
0.297518923,0.757980043,0,0.140819964,0.444528056,0,22/05/2018 15:00,15,1,5
0.298570227,0.757386297,0,0.254901961,0.445422929,0,22/05/2018 16:00,16,1,5
0.286375105,0.756462982,0,0.279500891,0.446012732,0,22/05/2018 17:00,17,1,5
0.260723297,0.75335824,0,0.270944742,0.446155098,0,22/05/2018 18:00,18,1,5
0.252102607,0.753199559,0,0.261319073,0.447456731,0,22/05/2018 19:00,19,1,5
0.257989907,0.756815219,0,0.173618538,0.447944843,0,22/05/2018 20:00,20,1,5
0.257569386,0.761654991,0,0.120855615,0.447436393,0,22/05/2018 21:00,21,1,5
0.264297729,0.76489313,0,0.123351159,0.444609408,0,22/05/2018 22:00,22,1,5
0.271236333,0.766741503,0,0.079144385,0.443897578,0,22/05/2018 23:00,23,1,5
0.27607233,0.769321377,0,0.054188948,0.444426366,0,23/05/2018 00:00,0,2,5
0.282169891,0.767629942,0,0.042067736,0.443755212,0,23/05/2018 01:00,1,2,5
0.289108495,0.767983923,0,0.041354724,0.443145071,0,23/05/2018 02:00,2,2,5
0.310134567,0.772326726,0,0.040998217,0.442880677,0,23/05/2018 03:00,3,2,5
0.35765349,0.774182945,0,0.039928699,0.443145071,0,23/05/2018 04:00,4,2,5
0.360176619,0.774590982,0,0.087700535,0.430779556,0,23/05/2018 05:00,5,2,5
0.378889823,0.764994267,0,0.181818182,0.430494824,0,23/05/2018 06:00,6,2,5
0.404541632,0.723152172,0,0.376114082,0.436758933,0,23/05/2018 07:00,7,2,5
0.392136249,0.719853874,0,0.386809269,0.435233582,0,23/05/2018 08:00,8,2,5
0.410849453,0.735498777,0,0.21426025,0.435986089,0,23/05/2018 09:00,9,2,5
0.405172414,0.779584203,0,0.073440285,0.435701357,0,23/05/2018 10:00,10,2,5
0.383515559,0.779355772,0,0.068449198,0.436860624,0,23/05/2018 11:00,11,2,5
0.353027754,0.73941785,0,0.052049911,0.436697919,0,23/05/2018 12:00,12,2,5
0.336627418,0.724778217,0,0.056684492,0.438080905,0,23/05/2018 13:00,13,2,5
0.323591253,0.723805206,0,0.078787879,0.438630031,0,23/05/2018 14:00,14,2,5
0.309714045,0.776312933,0,0.175044563,0.439443552,0,23/05/2018 15:00,15,2,5
0.264297729,0.77422218,0,0.282352941,0.439138482,0,23/05/2018 16:00,16,2,5
0.240328007,0.771100871,0,0.340819964,0.440501129,0,23/05/2018 17:00,17,2,5
0.233809924,0.770535897,0,0.376827094,0.440460453,0,23/05/2018 18:00,18,2,5
0.215306981,0.771203753,0,0.273796791,0.440704509,0,23/05/2018 19:00,19,2,5
0.214255677,0.770773047,0,0.183244207,0.440582481,0,23/05/2018 20:00,20,2,5
0.226240538,0.772372063,0,0.107664884,0.440928227,0,23/05/2018 21:00,21,2,5
0.269764508,0.778266802,0,0.077005348,0.433972625,0,23/05/2018 22:00,22,2,5
0.344407065,0.782703768,0,0.042780749,0.433972625,0,23/05/2018 23:00,23,2,5
0.43608074,0.782837164,0,0.044206774,0.434277695,0,24/05/2018 00:00,0,3,5
0.454163162,0.780439512,0,0.031016043,0.433525189,0,24/05/2018 01:00,1,3,5
0.472035324,0.77559015,0,0.028520499,0.432955724,0,24/05/2018 02:00,2,3,5
0.490117746,0.771045072,0,0.028163993,0.432325246,0,24/05/2018 03:00,3,3,5
0.52039529,0.76698214,0,0.040641711,0.432142203,0,24/05/2018 04:00,4,3,5
0.51450799,0.76383206,0,0.084491979,0.431877809,0,24/05/2018 05:00,5,3,5
0.462994113,0.702235048,0,0.167914439,0.432162541,0,24/05/2018 06:00,6,3,5
0.417157275,0.708305906,0,0.35543672,0.431674429,0,24/05/2018 07:00,7,3,5
0.327165685,0.715465733,0,0.349376114,0.431389697,0,24/05/2018 08:00,8,3,5
0.211101766,0.719517331,0,0.22459893,0.430962598,0,24/05/2018 09:00,9,3,5
0.198486123,0.756390617,0,0.09197861,0.43033212,0,24/05/2018 10:00,10,3,5
0.24116905,0.789405862,0,0.09197861,0.433443837,0,24/05/2018 11:00,11,3,5
0.382464256,0.792599535,0,0.073796791,0.430494824,0,24/05/2018 12:00,12,3,5
0.477502103,0.795727818,0,0.073440285,0.457605402,0,24/05/2018 13:00,13,3,5
0.494953743,0.800930289,0,0.075579323,0.457910472,0,24/05/2018 14:00,14,3,5
0.493061396,0.796873461,0,0.222459893,0.457890134,0,24/05/2018 15:00,15,3,5
0.489486964,0.793482743,0,0.359001783,0.458357908,0,24/05/2018 16:00,16,3,5
0.502523129,0.794112236,0,0.439215686,0.459110415,0,24/05/2018 17:00,17,3,5
0.498317914,0.798833433,0,0.380392157,0.458073176,0,24/05/2018 18:00,18,3,5
0.500420521,0.796917926,0,0.246345811,0.457910472,0,24/05/2018 19:00,19,3,5
0.473296888,0.796674673,0,0.20285205,0.459293457,0,24/05/2018 20:00,20,3,5
0.424095879,0.793401659,0,0.08912656,0.458378246,0,24/05/2018 21:00,21,3,5
0.416736754,0.795430509,0,0.065597148,0.459496837,0,24/05/2018 22:00,22,3,5
0.401387721,0.796765348,0,0.060962567,0.459151091,0,24/05/2018 23:00,23,3,5
0.418839361,0.793651015,0,0.05026738,0.459476499,0,25/05/2018 00:00,0,4,5
0.420521447,0.795699047,0,0.048128342,0.454676727,0,25/05/2018 01:00,1,4,5
0.422203532,0.796881307,0,0.047058824,0.459374809,0,25/05/2018 02:00,2,4,5
0.428721615,0.793405147,0,0.045276292,0.459151091,0,25/05/2018 03:00,3,4,5
0.434819176,0.790587251,0,0.044206774,0.45967988,0,25/05/2018 04:00,4,4,5
0.431875526,0.789282056,0,0.099821747,0.433687893,0,25/05/2018 05:00,5,4,5
0.414844407,0.781384623,0,0.15828877,0.4329964,0,25/05/2018 06:00,6,4,5
0.356391926,0.783473632,0,0.351515152,0.42848136,0,25/05/2018 07:00,7,4,5
0.321488646,0.789757227,0,0.332263815,0.431755781,0,25/05/2018 08:00,8,4,5
0.301303616,0.797549163,0,0.28057041,0.442168846,0,25/05/2018 09:00,9,4,5
0.325063078,0.803952204,0,0.186809269,0.436331835,0,25/05/2018 10:00,10,4,5
0.328847771,0.805622714,0,0.122994652,0.429864345,0,25/05/2018 11:00,11,4,5
0.358494533,0.802034082,0,0.088413547,0.399764079,0,25/05/2018 12:00,12,4,5
0.498317914,0.801483057,0,0.083778966,0.400048811,0,25/05/2018 13:00,13,4,5
0.544365013,0.799339992,0,0.093048128,0.40098436,0,25/05/2018 14:00,14,4,5
0.569386039,0.800133397,0,0.181461676,0.401370782,0,25/05/2018 15:00,15,4,5
0.572960471,0.800922442,0,0.222816399,0.401614839,0,25/05/2018 16:00,16,4,5
0.481497056,0.798162962,0,0.238146168,0.401614839,0,25/05/2018 17:00,17,4,5
0.409377628,0.796099237,0,0.160071301,0.401716529,0,25/05/2018 18:00,18,4,5
0.279646762,0.792144417,0,0.151515152,0.401919909,0,25/05/2018 19:00,19,4,5
0.247687132,0.794530736,0,0.125490196,0.40067929,0,25/05/2018 20:00,20,4,5
0.263036165,0.798030437,0,0.063458111,0.399703065,0,25/05/2018 21:00,21,4,5
0.263246426,0.798781992,0,0.046702317,0.395879518,0,25/05/2018 22:00,22,4,5
0.308873003,0.796146318,0,0.045632799,0.396103236,0,25/05/2018 23:00,23,4,5
0.367115223,0.795092222,0,0.045632799,0.396082898,0,26/05/2018 00:00,0,5,5
0.369638352,0.794131418,0,0.045632799,0.397323517,0,26/05/2018 01:00,1,5,5
0.384987384,0.791996199,0,0.045632799,0.396733714,0,26/05/2018 02:00,2,5,5
0.410218671,0.790690132,0,0.045276292,0.395045659,0,26/05/2018 03:00,3,5,5
0.426408747,0.790704954,0,0.054188948,0.395065997,0,26/05/2018 04:00,4,5,5
0.425777965,0.793191538,0,0.11372549,0.3966727,0,26/05/2018 05:00,5,5,5
0.424095879,0.794333692,0,0.124777184,0.396184588,0,26/05/2018 06:00,6,5,5
0.416526493,0.795808903,0,0.239572193,0.392442393,0,26/05/2018 07:00,7,5,5
0.405592935,0.797060913,0,0.242780749,0.392605097,0,26/05/2018 08:00,8,5,5
0.39529016,0.796292793,0,0.194652406,0.392788139,0,26/05/2018 09:00,9,5,5
0.391295206,0.792756473,0,0.132620321,0.390937379,0,26/05/2018 10:00,10,5,5
0.38961312,0.793617012,0,0.106951872,0.388557831,0,26/05/2018 11:00,11,5,5
0.350294365,0.793702456,0,0.060249554,0.388476479,0,26/05/2018 12:00,12,5,5
0.336627418,0.79411398,0,0.058823529,0.38743924,0,26/05/2018 13:00,13,5,5
0.337047939,0.792901204,0,0.058823529,0.386381663,0,26/05/2018 14:00,14,5,5
0.304247267,0.792201961,0,0.057754011,0.38743924,0,26/05/2018 15:00,15,5,5
0.288687973,0.791568109,0,0.193226381,0.386015579,0,26/05/2018 16:00,16,5,5
0.288687973,0.792021483,0,0.274509804,0.385812199,0,26/05/2018 17:00,17,5,5
0.283431455,0.788722313,0,0.285918004,0.385812199,0,26/05/2018 18:00,18,5,5
0.283221194,0.785851232,0,0.19714795,0.387968029,0,26/05/2018 19:00,19,5,5
0.301724138,0.778687917,0,0.144741533,0.387195184,0,26/05/2018 20:00,20,5,5
0.308452481,0.779433369,0,0.059893048,0.387581606,0,26/05/2018 21:00,21,5,5
0.326114382,0.781585154,0,0.059893048,0.394740589,0,26/05/2018 22:00,22,5,5
0.324432296,0.780912939,0,0.059893048,0.392971181,0,26/05/2018 23:00,23,5,5
0.324852817,0.782236443,0,0.060962567,0.392788139,0,27/05/2018 00:00,0,6,5
0.324432296,0.784240009,0,0.053475936,0.391730562,0,27/05/2018 01:00,1,6,5
0.324011775,0.786275835,0,0.041354724,0.392422055,0,27/05/2018 02:00,2,6,5
0.324642557,0.785120602,0,0.040641711,0.393683012,0,27/05/2018 03:00,3,6,5
0.326955425,0.78493838,0,0.039572193,0.392605097,0,27/05/2018 04:00,4,6,5
0.330740118,0.784732618,0,0.100534759,0.392869491,0,27/05/2018 05:00,5,6,5
0.332211943,0.781835382,0,0.150089127,0.393560984,0,27/05/2018 06:00,6,6,5
0.335786375,0.781034129,0,0.261675579,0.391567858,0,27/05/2018 07:00,7,6,5
0.338940286,0.78319812,0,0.295900178,0.390530619,0,27/05/2018 08:00,8,6,5
0.346930193,0.780483977,0,0.357932264,0.38898493,0,27/05/2018 09:00,9,6,5
0.354079058,0.78116927,0,0.277361854,0.388354451,0,27/05/2018 10:00,10,6,5
0.359756098,0.78227219,0,0.111229947,0.389574732,0,27/05/2018 11:00,11,6,5
0.347981497,0.781356723,0,0.043850267,0.389513718,0,27/05/2018 12:00,12,6,5
0.331791421,0.781126548,0,0.042067736,0.391506844,0,27/05/2018 13:00,13,6,5
0.276913373,0.779218016,0,0.04171123,0.392320364,0,27/05/2018 14:00,14,6,5
0.223086627,0.776374836,0,0.040998217,0.392645773,0,27/05/2018 15:00,15,6,5
0.272708158,0.778394096,0,0.197504456,0.390998393,0,27/05/2018 16:00,16,6,5
0.318124474,0.780912939,0,0.286987522,0.393337265,0,27/05/2018 17:00,17,6,5
0.338519765,0.780963508,0,0.28627451,0.391933942,0,27/05/2018 18:00,18,6,5
0.301513877,0.776667786,0,0.192513369,0.390144197,0,27/05/2018 19:00,19,6,5
0.277123633,0.774472407,0,0.155793226,0.391283126,0,27/05/2018 20:00,20,6,5
0.264087468,0.774971119,0,0.085204991,0.391100083,0,27/05/2018 21:00,21,6,5
0.279436501,0.778253724,0,0.069875223,0.390367915,0,27/05/2018 22:00,22,6,5
0.305719092,0.776560545,0,0.050623886,0.391079745,0,27/05/2018 23:00,23,6,5
0.3254836,0.775940643,0,0.047771836,0.389167972,0,28/05/2018 00:00,0,0,5
0.322119428,0.774313726,0,0.047771836,0.389249324,0,28/05/2018 01:00,1,0,5
0.310765349,0.770687603,0,0.047771836,0.38929,0,28/05/2018 02:00,2,0,5
0.306139613,0.770107807,0,0.047771836,0.389920478,0,28/05/2018 03:00,3,0,5
0.305508831,0.768298669,0,0.039928699,0.401350444,0,28/05/2018 04:00,4,0,5
0.316232128,0.767101586,0,0.058110517,0.408509427,0,28/05/2018 05:00,5,0,5
0.319386039,0.772977144,0,0.127629234,0.41217027,0,28/05/2018 06:00,6,0,5
0.31686291,0.779506607,0,0.272370766,0.410278834,0,28/05/2018 07:00,7,0,5
0.294154752,0.780086403,0,0.326559715,0.414041368,0,28/05/2018 08:00,8,0,5
0.282380151,0.777862253,0,0.416042781,0.414671846,0,28/05/2018 09:00,9,0,5
0.246005046,0.773163725,0,0.252049911,0.413146495,0,28/05/2018 10:00,10,0,5
0.247687132,0.771540296,0,0.156506239,0.411417763,0,28/05/2018 11:00,11,0,5
0.261984861,0.76811296,0,0.071657754,0.415526043,0,28/05/2018 12:00,12,0,5
0.330950378,0.766287256,0,0.056684492,0.41483455,0,28/05/2018 13:00,13,0,5
0.435239697,0.766819971,0,0.054188948,0.41267872,0,28/05/2018 14:00,14,0,5
0.486333053,0.766544459,0,0.054188948,0.412312636,0,28/05/2018 15:00,15,0,5
0.561606392,0.767937713,0,0.160784314,0.412109256,0,28/05/2018 16:00,16,0,5
0.584735071,0.766280281,0,0.27486631,0.413349875,0,28/05/2018 17:00,17,0,5
0.52039529,0.766152116,0,0.276648841,0.411804186,0,28/05/2018 18:00,18,0,5
0.367535744,0.768704962,0,0.186096257,0.412841424,0,28/05/2018 19:00,19,0,5
0.160849453,0.771189803,0,0.144741533,0.412963453,0,28/05/2018 20:00,20,0,5
0.083263246,0.770084267,0,0.081639929,0.410705933,0,28/05/2018 21:00,21,0,5
0.116904962,0.769495752,0,0.079144385,0.411214383,0,28/05/2018 22:00,22,0,5
0.247687132,0.768963909,0,0.079857398,0.410075454,0,28/05/2018 23:00,23,0,5
0.373633305,0.766289872,0,0.08057041,0.411194045,0,29/05/2018 00:00,0,1,5
0.431034483,0.762460602,0,0.074509804,0.41011613,0,29/05/2018 01:00,1,1,5
0.479394449,0.768754659,0,0.075579323,0.409526328,0,29/05/2018 02:00,2,1,5
0.431875526,0.766727553,0,0.063814617,0.409750046,0,29/05/2018 03:00,3,1,5
0.402859546,0.768701475,0,0.068449198,0.410604243,0,29/05/2018 04:00,4,1,5
0.379730866,0.766380547,0,0.09483066,0.43484716,0,29/05/2018 05:00,5,1,5
0.352396972,0.726718136,0,0.14973262,0.431898147,0,29/05/2018 06:00,6,1,5
0.412952061,0.709906666,0,0.26631016,0.434359047,0,29/05/2018 07:00,7,1,5
0.483809924,0.708263184,0,0.35258467,0.433972625,0,29/05/2018 08:00,8,1,5
