time,BE,DE,DK,GB,NL,NO,hour,dayofweek,month
2015-01-12 11:00:00+00:00,12190,78018.5567,5381.5,50462.68182,16825,7402.85,11,0,1
2015-01-12 12:00:00+00:00,12235,77550.51546,5331.8,50718.36364,16865,7316.42,12,0,1
2015-01-12 13:00:00+00:00,12100,76381.4433,5271.2,50589.27273,16700,7559.35,13,0,1
2015-01-12 14:00:00+00:00,12034,75741.23711,5208.9,50583.95455,16599,7512.01,14,0,1
2015-01-12 15:00:00+00:00,12091,75924.74227,5341,51410.22727,16864,7529.91,15,0,1
2015-01-12 16:00:00+00:00,12683,78268.04124,5669.5,55991.59091,17570,7571.21,16,0,1
2015-01-12 17:00:00+00:00,12700,77751.54639,5401.6,58228.81818,16832,7435.93,17,0,1
2015-01-12 18:00:00+00:00,12206,75435.05155,5038.1,57100.59091,16303,7407.01,18,0,1
2015-01-12 19:00:00+00:00,11519,71062.8866,4686.8,54168.36364,15547,7366.97,19,0,1
2015-01-12 20:00:00+00:00,10907,67496.90722,4387.6,50369.77273,14599,7028.42,20,0,1
2015-01-12 21:00:00+00:00,11013,64049.48454,4037.8,45398.54545,13563,6868.62,21,0,1
2015-01-12 22:00:00+00:00,10856,59076.28866,3742.8,40208.45455,12601,6662.8,22,0,1
2015-01-12 23:00:00+00:00,10174,55262.8866,3490.4,35208.27273,11804,6207.65,23,0,1
2015-01-13 00:00:00+00:00,9592,53038.14433,3257.2,34180.81818,11239,6083.19,0,1,1
2015-01-13 01:00:00+00:00,9239,51937.1134,3148.4,33710.86364,10897,6058.85,1,1,1
2015-01-13 02:00:00+00:00,8951,52431.95876,3147.2,32796.90909,10882,6063.04,2,1,1
2015-01-13 03:00:00+00:00,8985,54010.30928,3220.2,31922.40909,10970,6258.4,3,1,1
2015-01-13 04:00:00+00:00,9501,57562.8866,3476.2,31089.31818,11392,6431.49,4,1,1
2015-01-13 05:00:00+00:00,10633,65984.53608,4165.6,32503.5,12789,6977.69,5,1,1
2015-01-13 06:00:00+00:00,11606,73378.35052,4956.7,39188.40909,14949,7384.87,6,1,1
2015-01-13 07:00:00+00:00,11870,75593.81443,5230.8,47799.22727,16349,7749.2,7,1,1
2015-01-13 08:00:00+00:00,11904,74959.79381,5205.4,49874.40909,16775,7341.94,8,1,1
2015-01-13 09:00:00+00:00,11977,75735.05155,5278.2,50186.5,16863,7415.64,9,1,1
2015-01-13 10:00:00+00:00,12211,76327.83505,5267.3,50118.77273,16972,7543.6,10,1,1
2015-01-13 11:00:00+00:00,12119,76192.78351,5186.7,50616.68182,16872,7250.05,11,1,1
2015-01-13 12:00:00+00:00,12214,75193.81443,5169.7,51269.72727,16958,7484.09,12,1,1
2015-01-13 13:00:00+00:00,12126,73876.28866,5108.1,51182.86364,16900,7304.66,13,1,1
2015-01-13 14:00:00+00:00,11953,73126.80412,4958.1,50910.63636,16712,7392.07,14,1,1
2015-01-13 15:00:00+00:00,11880,73590.72165,5064.9,51426.13636,16881,7815.73,15,1,1
2015-01-13 16:00:00+00:00,12498,77329.89691,5518,55348.40909,17637,7926.71,16,1,1
2015-01-13 17:00:00+00:00,12634,77189.69072,5298.7,57336.31818,16981,7701.74,17,1,1
2015-01-13 18:00:00+00:00,12080,74721.64948,4963,56812.81818,16471,7487.11,18,1,1
2015-01-13 19:00:00+00:00,11450,69946.39175,4606.6,54961.40909,15682,7092.58,19,1,1
2015-01-13 20:00:00+00:00,10852,66142.26804,4283.7,51601.90909,14783,6685.4,20,1,1
2015-01-13 21:00:00+00:00,10977,62881.4433,3932.1,46995.5,13689,6837.93,21,1,1
2015-01-13 22:00:00+00:00,10879,57802.06186,3622.5,42093.54545,12755,6537.89,22,1,1
2015-01-13 23:00:00+00:00,10167,54038.14433,3390.7,37022.40909,11903,6401.51,23,1,1
2015-01-14 00:00:00+00:00,9713,51734.02062,3241.9,35654.90909,11372,6358.32,0,2,1
2015-01-14 01:00:00+00:00,9365,51130.92784,3206.5,35115.18182,11151,6280.98,1,2,1
2015-01-14 02:00:00+00:00,9277,51635.05155,3231,34156.59091,11049,6277.32,2,2,1
2015-01-14 03:00:00+00:00,9256,53381.4433,3281.4,33333.95455,11123,6296.38,3,2,1
2015-01-14 04:00:00+00:00,9679,57080.41237,3532.1,32646.36364,11541,6551.89,4,2,1
2015-01-14 05:00:00+00:00,10731,65716.49485,4215.3,33951.36364,12911,7124.86,5,2,1
2015-01-14 06:00:00+00:00,11672,73411.34021,4978.7,40437.09091,15166,7692.01,6,2,1
2015-01-14 07:00:00+00:00,12221,75713.40206,5274.9,49479.77273,16674,7916.99,7,2,1
2015-01-14 08:00:00+00:00,12328,75619.58763,5252.1,51724.63636,17060,7772.8,8,2,1
2015-01-14 09:00:00+00:00,12376,76685.56701,5342.4,52295.40909,17131,7681.17,9,2,1
2015-01-14 10:00:00+00:00,12622,78198.96907,5333,51578.45455,17143,7639.64,10,2,1
2015-01-14 11:00:00+00:00,12387,77548.45361,5198.5,50959.22727,17051,7635,11,2,1
2015-01-14 12:00:00+00:00,12332,76962.8866,5196.7,51060.09091,16951,7565.3,12,2,1
2015-01-14 13:00:00+00:00,12034,76063.91753,5112.1,51214.68182,16738,7543.94,13,2,1
2015-01-14 14:00:00+00:00,11898,74906.18557,4987.9,51651.36364,16572,7581.18,14,2,1
2015-01-14 15:00:00+00:00,11797,75039.17526,5211.7,52582,16654,7699.29,15,2,1
2015-01-14 16:00:00+00:00,12465,78067.01031,5631.2,56583.22727,17612,7775.92,16,2,1
2015-01-14 17:00:00+00:00,12725,77852.57732,5405.8,57993.81818,17068,7768.77,17,2,1
2015-01-14 18:00:00+00:00,12270,75710.30928,5051.7,57066.54545,16575,7642.27,18,2,1
2015-01-14 19:00:00+00:00,11606,71378.35052,4700.3,54661.13636,15767,7319.5,19,2,1
2015-01-14 20:00:00+00:00,11028,67850.51546,4379.1,51056.68182,14841,7077.88,20,2,1
2015-01-14 21:00:00+00:00,11178,64814.43299,4051.1,46427.36364,13762,7137.12,21,2,1
2015-01-14 22:00:00+00:00,11086,60024.74227,3722.8,40960.13636,12811,6816.58,22,2,1
2015-01-14 23:00:00+00:00,10391,56445.36082,3489.2,36068.27273,11938,6360.2,23,2,1
2015-01-15 00:00:00+00:00,9831,54484.53608,3360.7,34631.27273,11363,6169.95,0,3,1
2015-01-15 01:00:00+00:00,9424,53531.95876,3313.2,33985.86364,11073,6144.79,1,3,1
2015-01-15 02:00:00+00:00,9270,53927.83505,3332.6,32880.45455,10980,6169.32,2,3,1
2015-01-15 03:00:00+00:00,9212,55026.80412,3429.1,31984.90909,11035,6215.13,3,3,1
2015-01-15 04:00:00+00:00,9728,58277.31959,3710.1,30971.09091,11501,6527.85,4,3,1
2015-01-15 05:00:00+00:00,10751,66787.62887,4401.1,32333.31818,12849,7153.2,5,3,1
2015-01-15 06:00:00+00:00,11754,74049.48454,5176.4,38905.5,14994,7783.29,6,3,1
2015-01-15 07:00:00+00:00,12195,76529.89691,5461.2,47501.18182,16352,8003.35,7,3,1
2015-01-15 08:00:00+00:00,12213,76408.24742,5477.6,49746.68182,16824,7935.89,8,3,1
2015-01-15 09:00:00+00:00,12263,77293.81443,5574.2,50282.09091,16937,7917.45,9,3,1
2015-01-15 10:00:00+00:00,12416,77961.85567,5604.3,50134.68182,17087,7837.54,10,3,1
2015-01-15 11:00:00+00:00,12140,77362.8866,5587.3,49831.81818,16902,7822.13,11,3,1
2015-01-15 12:00:00+00:00,12157,76720.61856,5475.2,49735.68182,16845,7686.9,12,3,1
2015-01-15 13:00:00+00:00,12103,75625.7732,5372.2,49429.63636,16760,7690.93,13,3,1
2015-01-15 14:00:00+00:00,12108,74903.09278,5219.4,49273.36364,16793,7716.57,14,3,1
2015-01-15 15:00:00+00:00,12042,74926.80412,5345.6,50175.22727,16974,7725.75,15,3,1
2015-01-15 16:00:00+00:00,12638,77887.62887,5654.5,54418.09091,17564,7621.61,16,3,1
2015-01-15 17:00:00+00:00,12686,77563.91753,5427.1,57506.72727,17004,7454.09,17,3,1
2015-01-15 18:00:00+00:00,12072,75420.61856,5055.7,56715.77273,16545,7408.92,18,3,1
2015-01-15 19:00:00+00:00,11502,71073.19588,4725.3,54288.04545,15724,7311.08,19,3,1
2015-01-15 20:00:00+00:00,10919,67330.92784,4419.8,50931.63636,14721,7049.71,20,3,1
2015-01-15 21:00:00+00:00,11143,64192.78351,4057.2,46093.95455,13737,6784.07,21,3,1
2015-01-15 22:00:00+00:00,11019,59217.52577,3851.7,40725.40909,12852,6559.84,22,3,1
2015-01-15 23:00:00+00:00,10302,55457.73196,3605.8,36002.86364,11967,6341.05,23,3,1
2015-01-16 00:00:00+00:00,9885,52918.5567,3453.6,34633.45455,11432,6299.04,0,4,1
2015-01-16 01:00:00+00:00,9495,51883.50515,3425.7,34273.40909,11108,6288.77,1,4,1
2015-01-16 02:00:00+00:00,9311,52420.61856,3412.2,33456.72727,10998,6273.53,2,4,1
2015-01-16 03:00:00+00:00,9332,54061.85567,3487.5,32851.18182,11049,6332.26,3,4,1
2015-01-16 04:00:00+00:00,9733,58031.95876,3759.8,32244.18182,11463,6510.94,4,4,1
2015-01-16 05:00:00+00:00,10844,66279.38144,4352.1,33826,12722,7018.11,5,4,1
2015-01-16 06:00:00+00:00,11771,73727.83505,5115.1,40355.13636,14931,7588.84,6,4,1
2015-01-16 07:00:00+00:00,12050,76282.47423,5363.4,49156.59091,16330,7751.94,7,4,1
2015-01-16 08:00:00+00:00,12077,76000,5306.9,51598.95455,16664,7703.25,8,4,1
2015-01-16 09:00:00+00:00,12043,76404.12371,5401,52660.81818,16723,7675.71,9,4,1
2015-01-16 10:00:00+00:00,12037,77011.34021,5241.4,52704.86364,16665,7629.2,10,4,1
2015-01-16 11:00:00+00:00,11840,76018.5567,5039.3,52531.81818,16436,7609.82,11,4,1
2015-01-16 12:00:00+00:00,11721,74536.08247,4877.7,51891.45455,16280,7584.41,12,4,1
2015-01-16 13:00:00+00:00,11405,72874.2268,4714.5,51008.13636,16034,7480.39,13,4,1
2015-01-16 14:00:00+00:00,11291,71745.36082,4629.2,50622.72727,15949,7614.18,14,4,1
2015-01-16 15:00:00+00:00,11405,72286.59794,4827.5,51059.22727,16114,7755.41,15,4,1
2015-01-16 16:00:00+00:00,12075,75802.06186,5294.1,54890.45455,17045,7750.21,16,4,1
2015-01-16 17:00:00+00:00,12133,75250.51546,5137,57650.59091,16623,7714.81,17,4,1
2015-01-16 18:00:00+00:00,11647,72693.81443,4674.1,57203.40909,16016,7618.94,18,4,1
2015-01-16 19:00:00+00:00,11107,68240.20619,4300.6,54683.09091,15244,7434.35,19,4,1
2015-01-16 20:00:00+00:00,10565,64760.82474,4045.9,51103.72727,14351,7227.09,20,4,1
2015-01-16 21:00:00+00:00,10910,62249.48454,3749.6,46903.13636,13411,7008.19,21,4,1
2015-01-16 22:00:00+00:00,10939,57965.97938,3468.5,42635.54545,12643,6792.77,22,4,1
2015-01-16 23:00:00+00:00,10302,54286.59794,3234.1,38577.18182,11859,6730.35,23,4,1
2015-01-17 00:00:00+00:00,9744,51971.13402,3081.5,37106.90909,11277,6631.83,0,5,1
2015-01-17 01:00:00+00:00,9315,50822.68041,2992.2,36202,10892,6566.19,1,5,1
2015-01-17 02:00:00+00:00,9102,50442.26804,2974.9,35004.90909,10724,6585.28,2,5,1
2015-01-17 03:00:00+00:00,8972,50717.52577,3000,33701.18182,10729,6550.88,3,5,1
2015-01-17 04:00:00+00:00,8917,50597.93814,3085.8,32649.13636,10886,6486.42,4,5,1
2015-01-17 05:00:00+00:00,9190,51324.74227,3320.8,32737.77273,11392,6658.06,5,5,1
2015-01-17 06:00:00+00:00,9488,54968.04124,3642.9,35086.04545,12287,6859.02,6,5,1
2015-01-17 07:00:00+00:00,10063,59105.15464,3973.7,38835.04545,13267,7200.99,7,5,1
2015-01-17 08:00:00+00:00,10540,62618.5567,4183,43054.77273,14107,7344.38,8,5,1
2015-01-17 09:00:00+00:00,10709,64749.48454,4278.9,46870.77273,14481,7504.58,9,5,1
2015-01-17 10:00:00+00:00,10833,65768.04124,4246.4,48251.18182,14409,7571.82,10,5,1
2015-01-17 11:00:00+00:00,10915,64746.39175,4166.3,48188.18182,14181,7460.37,11,5,1
2015-01-17 12:00:00+00:00,10582,62751.54639,4077.6,47612.27273,13901,7383.8,12,5,1
2015-01-17 13:00:00+00:00,10144,60791.75258,4029.6,46712.63636,13787,7353.83,13,5,1
2015-01-17 14:00:00+00:00,9976,59942.26804,4070.4,46486.31818,13864,7266.14,14,5,1
2015-01-17 15:00:00+00:00,10129,60788.65979,4349.4,47223.59091,14177,7327.91,15,5,1
2015-01-17 16:00:00+00:00,10929,65456.70103,4860.8,50494.81818,15293,7472.74,16,5,1
2015-01-17 17:00:00+00:00,11397,66374.2268,4757.6,55060.86364,15288,7463.31,17,5,1
2015-01-17 18:00:00+00:00,11070,64186.59794,4401,54211.36364,14822,7408.35,18,5,1
2015-01-17 19:00:00+00:00,10591,60052.57732,4091.6,51017.09091,14188,7266,19,5,1
2015-01-17 20:00:00+00:00,10104,57656.70103,3866.4,47830.86364,13435,7012.6,20,5,1
2015-01-17 21:00:00+00:00,10312,56917.52577,3627.4,44579.36364,12819,6955.95,21,5,1
2015-01-17 22:00:00+00:00,10424,53574.2268,3430.7,41574.09091,12138,6776.91,22,5,1
2015-01-17 23:00:00+00:00,9862,50377.31959,3227.2,38233.31818,11494,6706.24,23,5,1
2015-01-18 00:00:00+00:00,9394,48565.97938,3081.9,37075.68182,10943,6605.87,0,6,1
2015-01-18 01:00:00+00:00,9076,47331.95876,3001.1,36166.40909,10568,6549.15,1,6,1
2015-01-18 02:00:00+00:00,8729,46782.47423,2969.3,34771,10382,6530.35,2,6,1
2015-01-18 03:00:00+00:00,8596,46588.65979,2988.3,33618.36364,10322,6516.61,3,6,1
2015-01-18 04:00:00+00:00,8586,46049.48454,3060.7,32310.13636,10369,6612.98,4,6,1
2015-01-18 05:00:00+00:00,8702,45405.15464,3221,31932.27273,10715,6780.6,5,6,1
2015-01-18 06:00:00+00:00,8806,47292.78351,3459.1,33117,11189,6817.19,6,6,1
2015-01-18 07:00:00+00:00,9248,50250.51546,3748.7,34883.27273,11921,6939.9,7,6,1
2015-01-18 08:00:00+00:00,9816,54119.58763,3978.9,38293.86364,12616,7196.73,8,6,1
2015-01-18 09:00:00+00:00,10175,57405.15464,4114.8,42696.13636,13229,7526.12,9,6,1
2015-01-18 10:00:00+00:00,10425,60773.19588,4166.2,45256.40909,13727,7547.22,10,6,1
2015-01-18 11:00:00+00:00,10488,60438.14433,4157.3,46340,14004,7344.43,11,6,1
2015-01-18 12:00:00+00:00,10161,57923.71134,4124.5,47022.04545,13940,7178.92,12,6,1
2015-01-18 13:00:00+00:00,9861,55848.45361,4090.1,46719.54545,13838,7252.45,13,6,1
2015-01-18 14:00:00+00:00,9819,55044.3299,4152.2,46660.27273,13780,7361.31,14,6,1
2015-01-18 15:00:00+00:00,9877,56070.10309,4485.5,47623.40909,13957,7457.6,15,6,1
2015-01-18 16:00:00+00:00,10607,61590.72165,5016.1,51493,15122,7630.91,16,6,1
2015-01-18 17:00:00+00:00,11107,63473.19588,4893.1,55785.40909,15212,7659.79,17,6,1
2015-01-18 18:00:00+00:00,10947,62190.72165,4528.8,54572.90909,14864,7761.74,18,6,1
2015-01-18 19:00:00+00:00,10662,59492.78351,4237.3,51935,14304,7662.64,19,6,1
2015-01-18 20:00:00+00:00,10195,57908.24742,3964,49055.09091,13527,7594.51,20,6,1
2015-01-18 21:00:00+00:00,10292,58253.60825,3665.8,45461.31818,12803,7424.81,21,6,1
2015-01-18 22:00:00+00:00,10341,55363.91753,3386.1,41013.5,11888,7172.18,22,6,1
2015-01-18 23:00:00+00:00,9832,52526.80412,3167.5,36353.72727,11253,6893.38,23,6,1
2015-01-19 00:00:00+00:00,9430,50803.09278,3050.9,35511.86364,10921,6793.14,0,0,1
2015-01-19 01:00:00+00:00,9194,50110.30928,3020.2,35344.54545,10717,6771.2,1,0,1
2015-01-19 02:00:00+00:00,8897,50436.08247,3050.2,34394.40909,10664,6822.44,2,0,1
2015-01-19 03:00:00+00:00,8972,52045.36082,3129.1,33903.81818,10812,6947.21,3,0,1
2015-01-19 04:00:00+00:00,9456,56141.23711,3428.6,33504.54545,11324,7133.46,4,0,1
2015-01-19 05:00:00+00:00,10660,65378.35052,4179.8,35322.09091,12663,7682.47,5,0,1
2015-01-19 06:00:00+00:00,11658,73346.39175,5015.2,42618.45455,14876,8534.58,6,0,1
2015-01-19 07:00:00+00:00,12192,75961.85567,5287,51742.27273,16212,8583.04,7,0,1
2015-01-19 08:00:00+00:00,12323,76230.92784,5260.4,54395,16582,8471.1,8,0,1
2015-01-19 09:00:00+00:00,12357,77291.75258,5326.4,55558.59091,16728,8437.02,9,0,1
2015-01-19 10:00:00+00:00,12411,78165.97938,5300.4,55470.72727,16871,8397.07,10,0,1
2015-01-19 11:00:00+00:00,12208,77619.58763,5186,55158.40909,16728,8341.53,11,0,1
2015-01-19 12:00:00+00:00,12383,77094.84536,5214.6,55131.09091,16846,8259.51,12,0,1
2015-01-19 13:00:00+00:00,12248,76019.58763,5137.8,54799.95455,16778,8238.72,13,0,1
2015-01-19 14:00:00+00:00,12168,75375.25773,5012.7,54840.04545,16658,8245.22,14,0,1
2015-01-19 15:00:00+00:00,12064,75179.38144,5202.2,55544.40909,16783,8344.03,15,0,1
2015-01-19 16:00:00+00:00,12678,78422.68041,5645.2,58885.40909,17555,8439.11,16,0,1
2015-01-19 17:00:00+00:00,12902,78319.58763,5417.2,61285.13636,17070,8309.37,17,0,1
2015-01-19 18:00:00+00:00,12342,76305.15464,5070,60110.59091,16592,8243.15,18,0,1
2015-01-19 19:00:00+00:00,11717,71842.26804,4682.3,58421.72727,15763,8126.03,19,0,1
2015-01-19 20:00:00+00:00,11018,68378.35052,4372.5,55163.18182,14828,7902.78,20,0,1
2015-01-19 21:00:00+00:00,11259,65327.83505,3993.4,50332.59091,13761,7703.82,21,0,1
2015-01-19 22:00:00+00:00,11280,60792.78351,3623.8,45091.59091,12824,7357.59,22,0,1
2015-01-19 23:00:00+00:00,10659,57606.18557,3415.3,39939.90909,11942,7069.33,23,0,1
2015-01-20 00:00:00+00:00,10117,55535.05155,3278.4,38772.54545,11510,6944.89,0,1,1
2015-01-20 01:00:00+00:00,9839,54504.12371,3219.3,38432.54545,11213,6956.85,1,1,1
2015-01-20 02:00:00+00:00,9592,54890.72165,3236.4,37519.54545,11114,6983.21,2,1,1
2015-01-20 03:00:00+00:00,9636,56046.39175,3332.3,36806.09091,11151,7105.44,3,1,1
2015-01-20 04:00:00+00:00,10027,59346.39175,3602.3,36116.72727,11544,7176.54,4,1,1
2015-01-20 05:00:00+00:00,11153,67320.61856,4336.7,37556.04545,12885,7831.86,5,1,1
2015-01-20 06:00:00+00:00,12073,74587.62887,5151.3,44357.54545,15050,8381.35,6,1,1
2015-01-20 07:00:00+00:00,12354,77239.17526,5421.3,53092.95455,16435,8549.07,7,1,1
2015-01-20 08:00:00+00:00,12456,77404.12371,5393.3,55274.59091,16862,8504.71,8,1,1
2015-01-20 09:00:00+00:00,12473,78450.51546,5458.2,56264.5,16962,8409.91,9,1,1
2015-01-20 10:00:00+00:00,12475,79081.4433,5423.4,56208.95455,16994,8373.18,10,1,1
2015-01-20 11:00:00+00:00,12206,78398.96907,5325.8,55813.36364,16733,8290.85,11,1,1
2015-01-20 12:00:00+00:00,12170,77888.65979,5328.4,55509.68182,16693,8176.56,12,1,1
2015-01-20 13:00:00+00:00,12083,76816.49485,5264.3,55012.22727,16610,8144.23,13,1,1
2015-01-20 14:00:00+00:00,11988,76105.15464,5149.9,54867.54545,16541,8103.52,14,1,1
2015-01-20 15:00:00+00:00,11962,75529.89691,5311.9,55622.22727,16747,8236.73,15,1,1
2015-01-20 16:00:00+00:00,12608,78968.04124,5740.5,58811.09091,17546,8263.38,16,1,1
2015-01-20 17:00:00+00:00,12941,78644.3299,5510.8,60743.90909,17091,8199.57,17,1,1
2015-01-20 18:00:00+00:00,12496,76502.06186,5099,60288.59091,16597,8210.59,18,1,1
2015-01-20 19:00:00+00:00,11881,72456.70103,4730.3,58687.27273,15849,8051.27,19,1,1
2015-01-20 20:00:00+00:00,11293,68854.63918,4446.2,55127.04545,14920,7876.45,20,1,1
2015-01-20 21:00:00+00:00,11537,65741.23711,4073.7,50121.31818,13809,7616.42,21,1,1
2015-01-20 22:00:00+00:00,11453,61446.39175,3684.4,44665.86364,12754,7229.53,22,1,1
2015-01-20 23:00:00+00:00,10906,58375.25773,3443.6,39263.59091,12000,6992.9,23,1,1
2015-01-21 00:00:00+00:00,10480,56151.54639,3323.2,37995.54545,11498,6905.37,0,2,1
2015-01-21 01:00:00+00:00,10024,55189.69072,3262.3,37713.45455,11215,6914.01,1,2,1
2015-01-21 02:00:00+00:00,9757,55571.13402,3277.2,36797.72727,11125,6951.97,2,2,1
2015-01-21 03:00:00+00:00,9737,56609.27835,3353,35944.86364,11176,7030.77,3,2,1
2015-01-21 04:00:00+00:00,10108,59829.89691,3624.9,35351.68182,11517,7138.78,4,2,1
2015-01-21 05:00:00+00:00,11153,67743.29897,4349.6,36718.22727,12907,7631.25,5,2,1
2015-01-21 06:00:00+00:00,12070,75010.30928,5153,43437.22727,15216,8248.59,6,2,1
2015-01-21 07:00:00+00:00,12383,77353.60825,5358.9,52241.18182,16586,8449.22,7,2,1
2015-01-21 08:00:00+00:00,12496,77228.86598,5325.6,54702.63636,16937,8345.44,8,2,1
2015-01-21 09:00:00+00:00,12434,78064.94845,5378.9,56084.31818,17051,8444.82,9,2,1
2015-01-21 10:00:00+00:00,12487,78710.30928,5317.3,56750.81818,17048,8379.96,10,2,1
2015-01-21 11:00:00+00:00,12223,77921.64948,5231.1,56964.77273,16845,8239.2,11,2,1
2015-01-21 12:00:00+00:00,12212,77215.46392,5240,57141.04545,16824,8260.16,12,2,1
2015-01-21 13:00:00+00:00,12104,76107.21649,5147.9,56918.63636,16751,8199.14,13,2,1
2015-01-21 14:00:00+00:00,12059,75420.61856,5046.6,56741.81818,16613,8254.32,14,2,1
2015-01-21 15:00:00+00:00,12027,75395.87629,5220.9,57019.72727,16787,8383.76,15,2,1
2015-01-21 16:00:00+00:00,12647,78845.36082,5695.2,59644.72727,17646,8504.22,16,2,1
2015-01-21 17:00:00+00:00,12938,79017.52577,5475.1,61190.68182,17189,8394.4,17,2,1
2015-01-21 18:00:00+00:00,12501,76950.51546,5119.1,60475.18182,16709,8358.88,18,2,1
2015-01-21 19:00:00+00:00,11860,72602.06186,4787.2,59004.22727,15872,8215.62,19,2,1
2015-01-21 20:00:00+00:00,11274,69103.09278,4455.4,55434.36364,14903,8116.11,20,2,1
2015-01-21 21:00:00+00:00,11380,66161.85567,4083.9,50608.09091,13885,7880.98,21,2,1
2015-01-21 22:00:00+00:00,11351,61850.51546,3730,45210.31818,12966,7522.56,22,2,1
2015-01-21 23:00:00+00:00,10902,58570.10309,3469.6,39883.86364,12159,7350.07,23,2,1
2015-01-22 00:00:00+00:00,10481,56387.62887,3350.8,38796,11591,7330.13,0,3,1
2015-01-22 01:00:00+00:00,10010,55332.98969,3278.8,38434.22727,11305,7256.85,1,3,1
2015-01-22 02:00:00+00:00,9768,55311.34021,3296.7,37623.81818,11226,7201.49,2,3,1
2015-01-22 03:00:00+00:00,9722,56389.69072,3365.3,36873.59091,11299,7178.3,3,3,1
2015-01-22 04:00:00+00:00,10043,59515.46392,3658.4,36135.18182,11697,7379.09,4,3,1
2015-01-22 05:00:00+00:00,11218,67322.68041,4362.1,37435,13033,8012.84,5,3,1
2015-01-22 06:00:00+00:00,12208,74909.27835,5177,44146.95455,15286,8602.12,6,3,1
2015-01-22 07:00:00+00:00,12497,77358.76289,5397,52584.45455,16673,8763.02,7,3,1
2015-01-22 08:00:00+00:00,12600,77692.78351,5372.7,54610.04545,17110,8704.06,8,3,1
2015-01-22 09:00:00+00:00,12651,78678.35052,5409,55691.18182,17267,8699.68,9,3,1
2015-01-22 10:00:00+00:00,12788,79446.39175,5369,55596.22727,17282,8672.73,10,3,1
2015-01-22 11:00:00+00:00,12654,78644.3299,5253.2,55381.18182,17048,8529.6,11,3,1
2015-01-22 12:00:00+00:00,12667,78168.04124,5235.1,54947.22727,17097,8405.35,12,3,1
2015-01-22 13:00:00+00:00,12565,77389.69072,5125.6,54463.13636,16948,8353.07,13,3,1
2015-01-22 14:00:00+00:00,12535,76667.01031,5026.6,54607.18182,16875,8434.96,14,3,1
2015-01-22 15:00:00+00:00,12420,76292.78351,5177.6,55072,16915,8534.42,15,3,1
2015-01-22 16:00:00+00:00,12969,78991.75258,5687.4,57778.54545,17581,8642.77,16,3,1
2015-01-22 17:00:00+00:00,13129,78889.69072,5490,60603,17192,8611.87,17,3,1
2015-01-22 18:00:00+00:00,12660,76662.8866,5117.7,60337.04545,16730,8607.69,18,3,1
2015-01-22 19:00:00+00:00,12007,72407.21649,4784.9,58733.04545,15947,8452.32,19,3,1
2015-01-22 20:00:00+00:00,11391,68881.4433,4495.5,55286.40909,14864,8287.44,20,3,1
2015-01-22 21:00:00+00:00,11595,66249.48454,4116.4,50632.68182,13802,7990.02,21,3,1
2015-01-22 22:00:00+00:00,11638,61650.51546,3755.6,45084.13636,12966,7677.69,22,3,1
2015-01-22 23:00:00+00:00,11021,58365.97938,3518.3,40063.31818,12135,7426.51,23,3,1
2015-01-23 00:00:00+00:00,10517,56237.1134,3383.3,38808.45455,11677,7304.37,0,4,1
2015-01-23 01:00:00+00:00,10166,55212.37113,3302.6,38322.40909,11366,7262.69,1,4,1
2015-01-23 02:00:00+00:00,9885,55497.93814,3331.1,37349.81818,11284,7267.03,2,4,1
2015-01-23 03:00:00+00:00,9843,56591.75258,3419.6,36570,11343,7354.69,3,4,1
2015-01-23 04:00:00+00:00,10183,59574.2268,3701.8,35689,11781,7476.42,4,4,1
2015-01-23 05:00:00+00:00,11275,67106.18557,4419.2,37080.59091,13075,7963.09,5,4,1
2015-01-23 06:00:00+00:00,12193,74557.73196,5223.2,43448.95455,15228,8681.6,6,4,1
2015-01-23 07:00:00+00:00,12531,77284.53608,5419.8,51999.09091,16632,8862.59,7,4,1
2015-01-23 08:00:00+00:00,12645,77472.16495,5396,54403.72727,17145,8756.79,8,4,1
2015-01-23 09:00:00+00:00,12682,78497.93814,5460.3,55197.77273,17225,8750.01,9,4,1
2015-01-23 10:00:00+00:00,12797,79050.51546,5393.8,54404.04545,17173,8728.45,10,4,1
